uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,submitted_year,pub_year
GENCC_000106-HGNC_18672-OMIM_604804-HP_0000007-GENCC_100002,HGNC:18672,CDK5RAP2,MONDO:0011488,"microcephaly 3, primary, autosomal recessive",OMIM:604804,"Microcephaly 3, primary, autosomal recessive",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:18672,CDK5RAP2,OMIM:604804,"microcephaly 3, primary, autosomal recessive",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-02 08:32:49,,,23587236,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDK5RAP20Seckel,2023-11-30,2023,2013
GENCC_000106-HGNC_18672-OMIM_604804-HP_0000007-GENCC_100002,HGNC:18672,CDK5RAP2,MONDO:0011488,"microcephaly 3, primary, autosomal recessive",OMIM:604804,"Microcephaly 3, primary, autosomal recessive",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:18672,CDK5RAP2,OMIM:604804,"microcephaly 3, primary, autosomal recessive",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-02 08:32:49,,,25899944,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDK5RAP20Seckel,2023-11-30,2023,2016
GENCC_000106-HGNC_18672-OMIM_604804-HP_0000007-GENCC_100002,HGNC:18672,CDK5RAP2,MONDO:0011488,"microcephaly 3, primary, autosomal recessive",OMIM:604804,"Microcephaly 3, primary, autosomal recessive",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:18672,CDK5RAP2,OMIM:604804,"microcephaly 3, primary, autosomal recessive",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-02 08:32:49,,,26436113,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDK5RAP20Seckel,2023-11-30,2023,2015
GENCC_000106-HGNC_18672-OMIM_604804-HP_0000007-GENCC_100002,HGNC:18672,CDK5RAP2,MONDO:0011488,"microcephaly 3, primary, autosomal recessive",OMIM:604804,"Microcephaly 3, primary, autosomal recessive",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:18672,CDK5RAP2,OMIM:604804,"microcephaly 3, primary, autosomal recessive",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-02 08:32:49,,,28004384,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDK5RAP20Seckel,2023-11-30,2023,2016
GENCC_000106-HGNC_24576-OMIM_613804-HP_0000007-GENCC_100002,HGNC:24576,CDT1,MONDO:0013431,Meier-Gorlin syndrome 4,OMIM:613804,Meier-Gorlin syndrome 4,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24576,CDT1,OMIM:613804,Meier-Gorlin syndrome 4,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-03-23 19:21:40,,,10898791,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDT10MeierGorlin,2023-11-30,2021,2000
GENCC_000106-HGNC_24576-OMIM_613804-HP_0000007-GENCC_100002,HGNC:24576,CDT1,MONDO:0013431,Meier-Gorlin syndrome 4,OMIM:613804,Meier-Gorlin syndrome 4,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24576,CDT1,OMIM:613804,Meier-Gorlin syndrome 4,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-03-23 19:21:40,,,20335175,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDT10MeierGorlin,2023-11-30,2021,2010
GENCC_000106-HGNC_24576-OMIM_613804-HP_0000007-GENCC_100002,HGNC:24576,CDT1,MONDO:0013431,Meier-Gorlin syndrome 4,OMIM:613804,Meier-Gorlin syndrome 4,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24576,CDT1,OMIM:613804,Meier-Gorlin syndrome 4,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-03-23 19:21:40,,,21358631,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDT10MeierGorlin,2023-11-30,2021,2011
GENCC_000106-HGNC_24576-OMIM_613804-HP_0000007-GENCC_100002,HGNC:24576,CDT1,MONDO:0013431,Meier-Gorlin syndrome 4,OMIM:613804,Meier-Gorlin syndrome 4,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24576,CDT1,OMIM:613804,Meier-Gorlin syndrome 4,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-03-23 19:21:40,,,21358632,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDT10MeierGorlin,2023-11-30,2021,2011
GENCC_000106-HGNC_24576-OMIM_613804-HP_0000007-GENCC_100002,HGNC:24576,CDT1,MONDO:0013431,Meier-Gorlin syndrome 4,OMIM:613804,Meier-Gorlin syndrome 4,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24576,CDT1,OMIM:613804,Meier-Gorlin syndrome 4,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-03-23 19:21:40,,,22333897,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDT10MeierGorlin,2023-11-30,2021,2012
GENCC_000106-HGNC_24576-OMIM_613804-HP_0000007-GENCC_100002,HGNC:24576,CDT1,MONDO:0013431,Meier-Gorlin syndrome 4,OMIM:613804,Meier-Gorlin syndrome 4,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24576,CDT1,OMIM:613804,Meier-Gorlin syndrome 4,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-03-23 19:21:40,,,23516378,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDT10MeierGorlin,2023-11-30,2021,2013
GENCC_000106-HGNC_24576-OMIM_613804-HP_0000007-GENCC_100002,HGNC:24576,CDT1,MONDO:0013431,Meier-Gorlin syndrome 4,OMIM:613804,Meier-Gorlin syndrome 4,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24576,CDT1,OMIM:613804,Meier-Gorlin syndrome 4,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-03-23 19:21:40,,,28425089,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDT10MeierGorlin,2023-11-30,2021,2017
GENCC_000106-HGNC_24576-OMIM_613804-HP_0000007-GENCC_100002,HGNC:24576,CDT1,MONDO:0013431,Meier-Gorlin syndrome 4,OMIM:613804,Meier-Gorlin syndrome 4,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24576,CDT1,OMIM:613804,Meier-Gorlin syndrome 4,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-03-23 19:21:40,,,2845089,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CDT10MeierGorlin,2023-11-30,2021,1988
GENCC_000106-HGNC_24866-OMIM_616781-HP_0000007-GENCC_100002,HGNC:24866,CEP104,MONDO:0014770,Joubert syndrome 25,OMIM:616781,Joubert syndrome 25,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24866,CEP104,OMIM:616781,Joubert syndrome 25,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-09-13 09:35:57,,,26477546,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CEP1040Joubert,2023-11-30,2022,2016
GENCC_000106-HGNC_26530-OMIM_614779-HP_0000007-GENCC_100002,HGNC:26530,CFAP53,MONDO:0013887,"heterotaxy, visceral, 6, autosomal",OMIM:614779,"Heterotaxy, visceral, 6, autosomal recessive",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:26530,CFAP53,OMIM:614779,"heterotaxy, visceral, 6, autosomal",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2019-11-29 10:07:07,,,22577226,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFAP530CFAP53rel,2023-11-30,2019,2013
GENCC_000106-HGNC_26530-OMIM_614779-HP_0000007-GENCC_100002,HGNC:26530,CFAP53,MONDO:0013887,"heterotaxy, visceral, 6, autosomal",OMIM:614779,"Heterotaxy, visceral, 6, autosomal recessive",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:26530,CFAP53,OMIM:614779,"heterotaxy, visceral, 6, autosomal",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2019-11-29 10:07:07,,,25504577,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFAP530CFAP53rel,2023-11-30,2019,2015
GENCC_000106-HGNC_26530-OMIM_614779-HP_0000007-GENCC_100002,HGNC:26530,CFAP53,MONDO:0013887,"heterotaxy, visceral, 6, autosomal",OMIM:614779,"Heterotaxy, visceral, 6, autosomal recessive",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:26530,CFAP53,OMIM:614779,"heterotaxy, visceral, 6, autosomal",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2019-11-29 10:07:07,,,26531781,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFAP530CFAP53rel,2023-11-30,2019,2016
GENCC_000106-HGNC_18292-OMIM_605376-HP_0000006-GENCC_100002,HGNC:18292,CFC1,MONDO:0011546,"heterotaxy, visceral, 2, autosomal",OMIM:605376,"Heterotaxy, visceral, 2, autosomal",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18292,CFC1,OMIM:605376,"heterotaxy, visceral, 2, autosomal",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:01,,,11062482,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFC10Heterotaxy,2023-11-30,2021,2000
GENCC_000106-HGNC_18292-OMIM_605376-HP_0000006-GENCC_100002,HGNC:18292,CFC1,MONDO:0011546,"heterotaxy, visceral, 2, autosomal",OMIM:605376,"Heterotaxy, visceral, 2, autosomal",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18292,CFC1,OMIM:605376,"heterotaxy, visceral, 2, autosomal",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:01,,,17072672,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFC10Heterotaxy,2023-11-30,2021,2006
GENCC_000106-HGNC_18292-OMIM_605376-HP_0000006-GENCC_100002,HGNC:18292,CFC1,MONDO:0011546,"heterotaxy, visceral, 2, autosomal",OMIM:605376,"Heterotaxy, visceral, 2, autosomal",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18292,CFC1,OMIM:605376,"heterotaxy, visceral, 2, autosomal",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:01,,,18538293,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFC10Heterotaxy,2023-11-30,2021,2008
GENCC_000106-HGNC_18292-OMIM_605376-HP_0000006-GENCC_100002,HGNC:18292,CFC1,MONDO:0011546,"heterotaxy, visceral, 2, autosomal",OMIM:605376,"Heterotaxy, visceral, 2, autosomal",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18292,CFC1,OMIM:605376,"heterotaxy, visceral, 2, autosomal",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:01,,,21864452,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFC10Heterotaxy,2023-11-30,2021,2012
GENCC_000106-HGNC_18292-OMIM_605376-HP_0000006-GENCC_100002,HGNC:18292,CFC1,MONDO:0011546,"heterotaxy, visceral, 2, autosomal",OMIM:605376,"Heterotaxy, visceral, 2, autosomal",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:18292,CFC1,OMIM:605376,"heterotaxy, visceral, 2, autosomal",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:01,,,25423076,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFC10Heterotaxy,2023-11-30,2021,2015
GENCC_000106-HGNC_24668-OMIM_614809-HP_0000006-GENCC_100002,HGNC:24668,CFHR5,MONDO:0013892,C3 glomerulonephritis,OMIM:614809,Nephropathy due to CFHR5 deficiency,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:24668,CFHR5,OMIM:614809,C3 glomerulonephritis,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-22 12:39:58,,,20513133,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFHR50Glomeru,2023-11-30,2022,2010
GENCC_000106-HGNC_24668-OMIM_614809-HP_0000006-GENCC_100002,HGNC:24668,CFHR5,MONDO:0013892,C3 glomerulonephritis,OMIM:614809,Nephropathy due to CFHR5 deficiency,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:24668,CFHR5,OMIM:614809,C3 glomerulonephritis,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-22 12:39:58,,,20800271,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFHR50Glomeru,2023-11-30,2022,2010
GENCC_000106-HGNC_24668-OMIM_614809-HP_0000006-GENCC_100002,HGNC:24668,CFHR5,MONDO:0013892,C3 glomerulonephritis,OMIM:614809,Nephropathy due to CFHR5 deficiency,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:24668,CFHR5,OMIM:614809,C3 glomerulonephritis,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-22 12:39:58,,,21566112,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFHR50Glomeru,2023-11-30,2022,2011
GENCC_000106-HGNC_24668-OMIM_614809-HP_0000006-GENCC_100002,HGNC:24668,CFHR5,MONDO:0013892,C3 glomerulonephritis,OMIM:614809,Nephropathy due to CFHR5 deficiency,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:24668,CFHR5,OMIM:614809,C3 glomerulonephritis,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-22 12:39:58,,,22673887,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFHR50Glomeru,2023-11-30,2022,2013
GENCC_000106-HGNC_24668-OMIM_614809-HP_0000006-GENCC_100002,HGNC:24668,CFHR5,MONDO:0013892,C3 glomerulonephritis,OMIM:614809,Nephropathy due to CFHR5 deficiency,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:24668,CFHR5,OMIM:614809,C3 glomerulonephritis,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-22 12:39:58,,,26825529,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFHR50Glomeru,2023-11-30,2022,2017
GENCC_000106-HGNC_24668-OMIM_614809-HP_0000006-GENCC_100002,HGNC:24668,CFHR5,MONDO:0013892,C3 glomerulonephritis,OMIM:614809,Nephropathy due to CFHR5 deficiency,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:24668,CFHR5,OMIM:614809,C3 glomerulonephritis,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-22 12:39:58,,,28056875,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CFHR50Glomeru,2023-11-30,2022,2018
GENCC_000106-HGNC_1912-OMIM_254210-HP_0000007-GENCC_100002,HGNC:1912,CHAT,MONDO:0009689,congenital myasthenic syndrome 6,OMIM:254210,"Myasthenic syndrome, congenital, 6, presynaptic",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1912,CHAT,OMIM:254210,congenital myasthenic syndrome 6,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2019-02-18 15:10:09,,,11172068,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CHAT0CMS,2023-11-30,2019,2001
GENCC_000106-HGNC_1912-OMIM_254210-HP_0000007-GENCC_100002,HGNC:1912,CHAT,MONDO:0009689,congenital myasthenic syndrome 6,OMIM:254210,"Myasthenic syndrome, congenital, 6, presynaptic",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1912,CHAT,OMIM:254210,congenital myasthenic syndrome 6,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2019-02-18 15:10:09,,,12548525,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CHAT0CMS,2023-11-30,2019,2003
GENCC_000106-HGNC_1912-OMIM_254210-HP_0000007-GENCC_100002,HGNC:1912,CHAT,MONDO:0009689,congenital myasthenic syndrome 6,OMIM:254210,"Myasthenic syndrome, congenital, 6, presynaptic",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1912,CHAT,OMIM:254210,congenital myasthenic syndrome 6,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2019-02-18 15:10:09,,,21786365,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CHAT0CMS,2023-11-30,2019,2012
GENCC_000106-HGNC_1912-OMIM_254210-HP_0000007-GENCC_100002,HGNC:1912,CHAT,MONDO:0009689,congenital myasthenic syndrome 6,OMIM:254210,"Myasthenic syndrome, congenital, 6, presynaptic",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1912,CHAT,OMIM:254210,congenital myasthenic syndrome 6,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2019-02-18 15:10:09,,,23292760,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CHAT0CMS,2023-11-30,2019,2014
GENCC_000106-HGNC_21645-OMIM_616710-HP_0000006-GENCC_100002,HGNC:21645,CHCHD2,MONDO:0014742,"Parkinson disease 22, autosomal dominant",OMIM:616710,"Parkinson disease 22, autosomal dominant",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:21645,CHCHD2,OMIM:616710,"Parkinson disease 22, autosomal dominant",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:01,,,25662902,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,CHCHD20Parkinson,2023-11-30,2021,2015
