uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,submitted_year,pub_year
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,10227394,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,1999
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,15563017,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,2004
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,17003820,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,2006
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,17304050,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,2007
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,18798544,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,2008
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,18978035,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,2008
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,191100,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,1976
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,20522432,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,2010
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,22035404,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,2013
GENCC_000106-HGNC_12362-OMIM_191100-HP_0000006-GENCC_100002,HGNC:12362,TSC1,MONDO:0008612,tuberous sclerosis 1,OMIM:191100,Tuberous sclerosis-1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12362,TSC1,OMIM:191100,tuberous sclerosis 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-09 21:57:26,,,24832166,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,TSC10TUBSCL,2023-11-30,2023,2014
