uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,submitted_year,pub_year
GENCC_000106-HGNC_11391-OMIM_243060-HP_0000007-GENCC_100002,HGNC:11391,AURKC,MONDO:0009461,spermatogenic failure 5,OMIM:243060,Spermatogenic failure 5,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:11391,AURKC,OMIM:243060,spermatogenic failure 5,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-10-15 07:21:20,,,251468,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,AURKC0MaleInfertility,2023-11-30,2021,1978
GENCC_000106-HGNC_28596-OMIM_615181-HP_0000007-GENCC_100002,HGNC:28596,B3GALNT2,MONDO:0014071,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11",OMIM:615181,"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 11",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:28596,B3GALNT2,OMIM:615181,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-02 14:13:24,,,23453667,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,B3GALNT20ADG,2023-11-30,2022,2013
GENCC_000106-HGNC_28596-OMIM_615181-HP_0000007-GENCC_100002,HGNC:28596,B3GALNT2,MONDO:0014071,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11",OMIM:615181,"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 11",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:28596,B3GALNT2,OMIM:615181,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-02 14:13:24,,,24084573,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,B3GALNT20ADG,2023-11-30,2022,2015
GENCC_000106-HGNC_923-OMIM_245600-HP_0000007-GENCC_100002,HGNC:923,B3GAT3,MONDO:0009511,"Larsen-like syndrome, B3GAT3 type",OMIM:245600,"Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:923,B3GAT3,OMIM:245600,"Larsen-like syndrome, B3GAT3 type",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-04-20 07:49:15,,,20164147,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,B3GAT30MultipleJoint,2023-11-30,2022,2010
GENCC_000106-HGNC_923-OMIM_245600-HP_0000007-GENCC_100002,HGNC:923,B3GAT3,MONDO:0009511,"Larsen-like syndrome, B3GAT3 type",OMIM:245600,"Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:923,B3GAT3,OMIM:245600,"Larsen-like syndrome, B3GAT3 type",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-04-20 07:49:15,,,21763480,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,B3GAT30MultipleJoint,2023-11-30,2022,2011
GENCC_000106-HGNC_923-OMIM_245600-HP_0000007-GENCC_100002,HGNC:923,B3GAT3,MONDO:0009511,"Larsen-like syndrome, B3GAT3 type",OMIM:245600,"Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:923,B3GAT3,OMIM:245600,"Larsen-like syndrome, B3GAT3 type",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-04-20 07:49:15,,,245816,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,B3GAT30MultipleJoint,2023-11-30,2022,1977
GENCC_000106-HGNC_923-OMIM_245600-HP_0000007-GENCC_100002,HGNC:923,B3GAT3,MONDO:0009511,"Larsen-like syndrome, B3GAT3 type",OMIM:245600,"Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:923,B3GAT3,OMIM:245600,"Larsen-like syndrome, B3GAT3 type",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-04-20 07:49:15,,,24668659,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,B3GAT30MultipleJoint,2023-11-30,2022,2015
GENCC_000106-HGNC_923-OMIM_245600-HP_0000007-GENCC_100002,HGNC:923,B3GAT3,MONDO:0009511,"Larsen-like syndrome, B3GAT3 type",OMIM:245600,"Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:923,B3GAT3,OMIM:245600,"Larsen-like syndrome, B3GAT3 type",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-04-20 07:49:15,,,25893793,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,B3GAT30MultipleJoint,2023-11-30,2022,2015
GENCC_000106-HGNC_923-OMIM_245600-HP_0000007-GENCC_100002,HGNC:923,B3GAT3,MONDO:0009511,"Larsen-like syndrome, B3GAT3 type",OMIM:245600,"Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:923,B3GAT3,OMIM:245600,"Larsen-like syndrome, B3GAT3 type",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-04-20 07:49:15,,,26086840,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,B3GAT30MultipleJoint,2023-11-30,2022,2016
GENCC_000106-HGNC_923-OMIM_245600-HP_0000007-GENCC_100002,HGNC:923,B3GAT3,MONDO:0009511,"Larsen-like syndrome, B3GAT3 type",OMIM:245600,"Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:923,B3GAT3,OMIM:245600,"Larsen-like syndrome, B3GAT3 type",HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-04-20 07:49:15,,,27871226,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,B3GAT30MultipleJoint,2023-11-30,2022,2017
