uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,submitted_year,pub_year
GENCC_000106-HGNC_10004-OMIM_608415-HP_0000007-GENCC_100002,HGNC:10004,RGS9,MONDO:0012033,bradyopsia,OMIM:608415,Bradyopsia 1,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:10004,RGS9,OMIM:608415,bradyopsia,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:49,,,14702087,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,RGS90Bradyopsia,2023-11-30,2018,2004
GENCC_000106-HGNC_10004-OMIM_608415-HP_0000007-GENCC_100002,HGNC:10004,RGS9,MONDO:0012033,bradyopsia,OMIM:608415,Bradyopsia 1,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:10004,RGS9,OMIM:608415,bradyopsia,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:49,,,1790747,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,RGS90Bradyopsia,2023-11-30,2018,1991
GENCC_000106-HGNC_10004-OMIM_608415-HP_0000007-GENCC_100002,HGNC:10004,RGS9,MONDO:0012033,bradyopsia,OMIM:608415,Bradyopsia 1,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:10004,RGS9,OMIM:608415,bradyopsia,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:49,,,19818506,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,RGS90Bradyopsia,2023-11-30,2018,2010
GENCC_000106-HGNC_11021-OMIM_603585-HP_0000007-GENCC_100002,HGNC:11021,SLC35A1,MONDO:0011342,SLC35A1-congenital disorder of glycosylation,OMIM:603585,"Congenital disorder of glycosylation, type IIf",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:11021,SLC35A1,OMIM:603585,SLC35A1-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:49,,,15576474,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC35A10SLC35A1CDG,2023-11-30,2018,2004
GENCC_000106-HGNC_11021-OMIM_603585-HP_0000007-GENCC_100002,HGNC:11021,SLC35A1,MONDO:0011342,SLC35A1-congenital disorder of glycosylation,OMIM:603585,"Congenital disorder of glycosylation, type IIf",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:11021,SLC35A1,OMIM:603585,SLC35A1-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:49,,,23873973,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC35A10SLC35A1CDG,2023-11-30,2018,2013
GENCC_000106-HGNC_11021-OMIM_603585-HP_0000007-GENCC_100002,HGNC:11021,SLC35A1,MONDO:0011342,SLC35A1-congenital disorder of glycosylation,OMIM:603585,"Congenital disorder of glycosylation, type IIf",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:11021,SLC35A1,OMIM:603585,SLC35A1-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:49,,,25552652,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC35A10SLC35A1CDG,2023-11-30,2018,2016
GENCC_000106-HGNC_11021-OMIM_603585-HP_0000007-GENCC_100002,HGNC:11021,SLC35A1,MONDO:0011342,SLC35A1-congenital disorder of glycosylation,OMIM:603585,"Congenital disorder of glycosylation, type IIf",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:11021,SLC35A1,OMIM:603585,SLC35A1-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:49,,,28856833,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC35A10SLC35A1CDG,2023-11-30,2018,2017
GENCC_000106-HGNC_11021-OMIM_603585-HP_0000007-GENCC_100002,HGNC:11021,SLC35A1,MONDO:0011342,SLC35A1-congenital disorder of glycosylation,OMIM:603585,"Congenital disorder of glycosylation, type IIf",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:11021,SLC35A1,OMIM:603585,SLC35A1-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:49,,,30115659,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC35A10SLC35A1CDG,2023-11-30,2018,2018
GENCC_000106-HGNC_20862-OMIM_616721-HP_0000007-GENCC_100002,HGNC:20862,SLC39A8,MONDO:0014746,SLC39A8-CDG,OMIM:616721,"Congenital disorder of glycosylation, type IIn",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:20862,SLC39A8,OMIM:616721,SLC39A8-CDG,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-08-04 11:38:02,,,1914797,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC39A80SLC39A8CDG,2023-11-30,2021,1991
GENCC_000106-HGNC_20862-OMIM_616721-HP_0000007-GENCC_100002,HGNC:20862,SLC39A8,MONDO:0014746,SLC39A8-CDG,OMIM:616721,"Congenital disorder of glycosylation, type IIn",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:20862,SLC39A8,OMIM:616721,SLC39A8-CDG,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-08-04 11:38:02,,,22563477,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,SLC39A80SLC39A8CDG,2023-11-30,2021,2012
