uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,submitted_year,pub_year
GENCC_000106-HGNC_2183-OMIM_216550-HP_0000007-GENCC_100002,HGNC:2183,VPS13B,MONDO:0008999,Cohen syndrome,OMIM:216550,Cohen syndrome,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:2183,VPS13B,OMIM:216550,Cohen syndrome,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-08-23 22:34:48,,,20461111,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,VPS13B0Cohen,2023-11-30,2023,2011
GENCC_000106-HGNC_2183-OMIM_216550-HP_0000007-GENCC_100002,HGNC:2183,VPS13B,MONDO:0008999,Cohen syndrome,OMIM:216550,Cohen syndrome,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:2183,VPS13B,OMIM:216550,Cohen syndrome,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-08-23 22:34:48,,,21605373,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,VPS13B0Cohen,2023-11-30,2023,2011
GENCC_000106-HGNC_12796-OMIM_194070-HP_0000006-GENCC_100002,HGNC:12796,WT1,MONDO:0008679,Wilms tumor 1,OMIM:194070,"Wilms tumor, somatic",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12796,WT1,OMIM:194070,Wilms tumor 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-05-03 19:56:18,,,11237525,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,WT10WT1related,2023-11-30,2023,2001
GENCC_000106-HGNC_12796-OMIM_194070-HP_0000006-GENCC_100002,HGNC:12796,WT1,MONDO:0008679,Wilms tumor 1,OMIM:194070,"Wilms tumor, somatic",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12796,WT1,OMIM:194070,Wilms tumor 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-05-03 19:56:18,,,15150775,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,WT10WT1related,2023-11-30,2023,2004
GENCC_000106-HGNC_12796-OMIM_194070-HP_0000006-GENCC_100002,HGNC:12796,WT1,MONDO:0008679,Wilms tumor 1,OMIM:194070,"Wilms tumor, somatic",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12796,WT1,OMIM:194070,Wilms tumor 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-05-03 19:56:18,,,16987884,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,WT10WT1related,2023-11-30,2023,2006
GENCC_000106-HGNC_12796-OMIM_194070-HP_0000006-GENCC_100002,HGNC:12796,WT1,MONDO:0008679,Wilms tumor 1,OMIM:194070,"Wilms tumor, somatic",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12796,WT1,OMIM:194070,Wilms tumor 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-05-03 19:56:18,,,21123950,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,WT10WT1related,2023-11-30,2023,2011
GENCC_000106-HGNC_12796-OMIM_194070-HP_0000006-GENCC_100002,HGNC:12796,WT1,MONDO:0008679,Wilms tumor 1,OMIM:194070,"Wilms tumor, somatic",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12796,WT1,OMIM:194070,Wilms tumor 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-05-03 19:56:18,,,23554000,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,WT10WT1related,2023-11-30,2023,2013
GENCC_000106-HGNC_12796-OMIM_194070-HP_0000006-GENCC_100002,HGNC:12796,WT1,MONDO:0008679,Wilms tumor 1,OMIM:194070,"Wilms tumor, somatic",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12796,WT1,OMIM:194070,Wilms tumor 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-05-03 19:56:18,,,23715653,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,WT10WT1related,2023-11-30,2023,2014
GENCC_000106-HGNC_12796-OMIM_194070-HP_0000006-GENCC_100002,HGNC:12796,WT1,MONDO:0008679,Wilms tumor 1,OMIM:194070,"Wilms tumor, somatic",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12796,WT1,OMIM:194070,Wilms tumor 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-05-03 19:56:18,,,25818337,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,WT10WT1related,2023-11-30,2023,2016
GENCC_000106-HGNC_12796-OMIM_194070-HP_0000006-GENCC_100002,HGNC:12796,WT1,MONDO:0008679,Wilms tumor 1,OMIM:194070,"Wilms tumor, somatic",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:12796,WT1,OMIM:194070,Wilms tumor 1,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2023-05-03 19:56:18,,,2827098,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,WT10WT1related,2023-11-30,2023,1988
