uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,submitted_year,pub_year
GENCC_000106-HGNC_1067-OMIM_614856-HP_0000007-GENCC_100002,HGNC:1067,BMP1,MONDO:0013924,osteogenesis imperfecta type 13,OMIM:614856,"Osteogenesis imperfecta, type XIII",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1067,BMP1,OMIM:614856,osteogenesis imperfecta type 13,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-06-01 08:51:50,,,27509835,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BMP10OI,2023-11-30,2021,2016
GENCC_000106-HGNC_1067-OMIM_614856-HP_0000007-GENCC_100002,HGNC:1067,BMP1,MONDO:0013924,osteogenesis imperfecta type 13,OMIM:614856,"Osteogenesis imperfecta, type XIII",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1067,BMP1,OMIM:614856,osteogenesis imperfecta type 13,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-06-01 08:51:50,,,27576954,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BMP10OI,2023-11-30,2021,2016
GENCC_000106-HGNC_1067-OMIM_614856-HP_0000007-GENCC_100002,HGNC:1067,BMP1,MONDO:0013924,osteogenesis imperfecta type 13,OMIM:614856,"Osteogenesis imperfecta, type XIII",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1067,BMP1,OMIM:614856,osteogenesis imperfecta type 13,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-06-01 08:51:50,,,28257626,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BMP10OI,2023-11-30,2021,2017
GENCC_000106-HGNC_1067-OMIM_614856-HP_0000007-GENCC_100002,HGNC:1067,BMP1,MONDO:0013924,osteogenesis imperfecta type 13,OMIM:614856,"Osteogenesis imperfecta, type XIII",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1067,BMP1,OMIM:614856,osteogenesis imperfecta type 13,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-06-01 08:51:50,,,30408480,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BMP10OI,2023-11-30,2021,2018
GENCC_000106-HGNC_1067-OMIM_614856-HP_0000007-GENCC_100002,HGNC:1067,BMP1,MONDO:0013924,osteogenesis imperfecta type 13,OMIM:614856,"Osteogenesis imperfecta, type XIII",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:1067,BMP1,OMIM:614856,osteogenesis imperfecta type 13,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-06-01 08:51:50,,,8951074,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BMP10OI,2023-11-30,2021,1996
GENCC_000106-HGNC_24415-OMIM_614299-HP_0000007-GENCC_100002,HGNC:24415,BOLA3,MONDO:0013675,multiple mitochondrial dysfunctions syndrome 2,OMIM:614299,Multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24415,BOLA3,OMIM:614299,multiple mitochondrial dysfunctions syndrome 2,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-12-22 12:25:30,,,21944046,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BOLA30MMdys,2023-11-30,2021,2011
GENCC_000106-HGNC_24415-OMIM_614299-HP_0000007-GENCC_100002,HGNC:24415,BOLA3,MONDO:0013675,multiple mitochondrial dysfunctions syndrome 2,OMIM:614299,Multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24415,BOLA3,OMIM:614299,multiple mitochondrial dysfunctions syndrome 2,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-12-22 12:25:30,,,22562699,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BOLA30MMdys,2023-11-30,2021,2013
GENCC_000106-HGNC_24415-OMIM_614299-HP_0000007-GENCC_100002,HGNC:24415,BOLA3,MONDO:0013675,multiple mitochondrial dysfunctions syndrome 2,OMIM:614299,Multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24415,BOLA3,OMIM:614299,multiple mitochondrial dysfunctions syndrome 2,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-12-22 12:25:30,,,24334290,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BOLA30MMdys,2023-11-30,2021,2014
GENCC_000106-HGNC_24415-OMIM_614299-HP_0000007-GENCC_100002,HGNC:24415,BOLA3,MONDO:0013675,multiple mitochondrial dysfunctions syndrome 2,OMIM:614299,Multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24415,BOLA3,OMIM:614299,multiple mitochondrial dysfunctions syndrome 2,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2021-12-22 12:25:30,,,26741492,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BOLA30MMdys,2023-11-30,2021,2016
GENCC_000106-HGNC_17342-OMIM_300659-HP_0001417-GENCC_100002,HGNC:17342,BRWD3,MONDO:0010393,"intellectual disability, X-linked 93",OMIM:300659,"Intellectual developmental disorder, X-linked 93",GENCC:100002,Strong,HP:0001417,X-linked,GENCC:000106,Invitae,HGNC:17342,BRWD3,OMIM:300659,"intellectual disability, X-linked 93",HP:0001417,X-linked,GENCC:000106,Invitae,GENCC:100002,Strong,2022-11-23 22:02:15,,,17668385,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,BRWD30XLID,2023-11-30,2022,2007
