uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,submitted_year,pub_year
GENCC_000106-HGNC_11110-OMIM_614607-HP_0000006-GENCC_100002,HGNC:11110,ARID1A,MONDO:0013819,"intellectual disability, autosomal dominant 14",OMIM:614607,Coffin-Siris syndrome 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:11110,ARID1A,OMIM:614607,"intellectual disability, autosomal dominant 14",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-11-14 08:50:11,,,23929686,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARID1A0Coff-Sir0syn,2023-11-30,2022,2014
GENCC_000106-HGNC_11110-OMIM_614607-HP_0000006-GENCC_100002,HGNC:11110,ARID1A,MONDO:0013819,"intellectual disability, autosomal dominant 14",OMIM:614607,Coffin-Siris syndrome 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:11110,ARID1A,OMIM:614607,"intellectual disability, autosomal dominant 14",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-11-14 08:50:11,,,25168959,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARID1A0Coff-Sir0syn,2023-11-30,2022,2015
GENCC_000106-HGNC_11110-OMIM_614607-HP_0000006-GENCC_100002,HGNC:11110,ARID1A,MONDO:0013819,"intellectual disability, autosomal dominant 14",OMIM:614607,Coffin-Siris syndrome 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:11110,ARID1A,OMIM:614607,"intellectual disability, autosomal dominant 14",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-11-14 08:50:11,,,32888375,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARID1A0Coff-Sir0syn,2023-11-30,2022,2020
GENCC_000106-HGNC_11110-OMIM_614607-HP_0000006-GENCC_100002,HGNC:11110,ARID1A,MONDO:0013819,"intellectual disability, autosomal dominant 14",OMIM:614607,Coffin-Siris syndrome 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:11110,ARID1A,OMIM:614607,"intellectual disability, autosomal dominant 14",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-11-14 08:50:11,,,34942405,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARID1A0Coff-Sir0syn,2023-11-30,2022,2021
GENCC_000106-HGNC_11110-OMIM_614607-HP_0000006-GENCC_100002,HGNC:11110,ARID1A,MONDO:0013819,"intellectual disability, autosomal dominant 14",OMIM:614607,Coffin-Siris syndrome 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:11110,ARID1A,OMIM:614607,"intellectual disability, autosomal dominant 14",HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2022-11-14 08:50:11,,,35579625,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARID1A0Coff-Sir0syn,2023-11-30,2022,2022
GENCC_000106-HGNC_17146-OMIM_615434-HP_0000007-GENCC_100002,HGNC:17146,ARL2BP,MONDO:0014186,retinitis pigmentosa with or without situs inversus,OMIM:615434,Retinitis pigmentosa with or without situs inversus,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:17146,ARL2BP,OMIM:615434,retinitis pigmentosa with or without situs inversus,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-12-15 22:43:16,,,23849777,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARL2BP0RP,2023-11-30,2022,2013
GENCC_000106-HGNC_17146-OMIM_615434-HP_0000007-GENCC_100002,HGNC:17146,ARL2BP,MONDO:0014186,retinitis pigmentosa with or without situs inversus,OMIM:615434,Retinitis pigmentosa with or without situs inversus,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:17146,ARL2BP,OMIM:615434,retinitis pigmentosa with or without situs inversus,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-12-15 22:43:16,,,27790702,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARL2BP0RP,2023-11-30,2022,2016
GENCC_000106-HGNC_17146-OMIM_615434-HP_0000007-GENCC_100002,HGNC:17146,ARL2BP,MONDO:0014186,retinitis pigmentosa with or without situs inversus,OMIM:615434,Retinitis pigmentosa with or without situs inversus,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:17146,ARL2BP,OMIM:615434,retinitis pigmentosa with or without situs inversus,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-12-15 22:43:16,,,28041643,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARL2BP0RP,2023-11-30,2022,2017
GENCC_000106-HGNC_17146-OMIM_615434-HP_0000007-GENCC_100002,HGNC:17146,ARL2BP,MONDO:0014186,retinitis pigmentosa with or without situs inversus,OMIM:615434,Retinitis pigmentosa with or without situs inversus,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:17146,ARL2BP,OMIM:615434,retinitis pigmentosa with or without situs inversus,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-12-15 22:43:16,,,29718757,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARL2BP0RP,2023-11-30,2022,2018
GENCC_000106-HGNC_17146-OMIM_615434-HP_0000007-GENCC_100002,HGNC:17146,ARL2BP,MONDO:0014186,retinitis pigmentosa with or without situs inversus,OMIM:615434,Retinitis pigmentosa with or without situs inversus,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:17146,ARL2BP,OMIM:615434,retinitis pigmentosa with or without situs inversus,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-12-15 22:43:16,,,30210231,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ARL2BP0RP,2023-11-30,2022,2018
